"","name","climVar","N","pmn","sd","q05","pmd","q95","min","max","wtm","mwm","mpt","mat","opt","chc"
"261","Adenophyllum porophylloides","cwd",268,1389.98809791679,172.217162014656,1080.55861816406,1403.20697021484,1622.87646484375,931.892822265625,1667.62976074219,1457.77838158514,1434.34254110242,1581.48107910156,1572.36108398438,1561.58409288194,1275.18621224322
"262","Adenostoma fasciculatum","cwd",1844,864.820563690782,176.709606892849,549.094384765625,909.601196289062,1092.43872680664,325.524505615234,1272.60131835938,882.882900920974,883.323573499325,976.458862304688,979.050720214844,958.557262073864,781.246688213606
"263","Adenostoma sparsifolium","cwd",354,959.690581758143,99.8759180449193,809.801330566406,954.486999511719,1144.35485839844,752.683715820312,1325.125,994.390805484819,953.895127552103,908.862670898438,944.921020507812,925.682237413194,1033.53174264857
"264","Adiantum aleuticum","cwd",420,611.011592429025,148.432234759584,402.220794677734,599.963745117188,880.652893066406,152.86979675293,1001.10247802734,434.020057254219,572.871012831261,152.86979675293,152.86979675293,0,532.891918577097
"265","Adiantum capillus-veneris","cwd",422,973.474956205106,251.180786410908,585.282836914062,964.233551025391,1409.46337890625,432.948211669922,1605.72412109375,1147.09973713018,1021.19820952484,1413.27160644531,1359.64611816406,1386.79823626894,973.808228169529
"266","Adiantum jordanii","cwd",902,811.015670844034,181.610548547498,494.36728515625,855.327026367188,1051.31762695312,326.4560546875,1114.89440917969,734.121702815224,818.491975060156,326.4560546875,327.331298828125,0,736.992398843568
"267","Adolphia californica","cwd",139,971.120164610499,28.2271811771405,936.666137695312,975.916320800781,1011.33695068359,853.91943359375,1081.18591308594,971.31190028474,971.081261270382,961.748229980469,967.516967773438,957.744806463068,972.078374910639
"268","Aesculus californica","cwd",639,822.846707053028,176.274410590188,541.583984375,831.975463867188,1109.53723144531,372.544006347656,1366.52380371094,828.49600802727,819.36808536334,776.875854492188,745.440063476562,1777.72105823864,836.128856418429
"269","Agastache parvifolia","cwd",57,737.821911728173,68.0824466412286,640.309802246094,744.447204589844,806.819104003906,459.559173583984,857.145935058594,739.526426512375,745.851605356566,749.22021484375,749.22021484375,746.886763139205,699.642906417937
"270","Agastache urticifolia","cwd",351,658.376107501169,117.555384507435,487.426116943359,645.251342773438,870.649047851562,406.581420898438,1111.43347167969,633.988798789578,638.55685806738,606.578063964844,605.826416015625,604.430232500789,706.987532445109
